Raw Image,Processed Image,MSE,PSNR,SSIM
complex_cyst_1045.jpg,complex_cyst_1045_processed.jpg,53.30833435058594,30.86285247910578,0.9539831202658559
complex_cyst_1046.jpg,complex_cyst_1046_processed.jpg,35.62675476074219,32.61304096577259,0.9720397128618773
complex_cyst_1047.jpg,complex_cyst_1047_processed.jpg,36.654988606770836,32.489472720146836,0.9693738250769677
complex_cyst_1048.jpg,complex_cyst_1048_processed.jpg,37.0457509358724,32.44341958294218,0.9240516856931672
complex_cyst_1049.jpg,complex_cyst_1049_processed.jpg,41.854573567708336,31.9133743935843,0.9195018557029636
complex_cyst_1050.jpg,complex_cyst_1050_processed.jpg,47.72911071777344,31.342970181413424,0.967131613771303
complex_cyst_1051.jpg,complex_cyst_1051_processed.jpg,69.22158813476562,29.728388018784067,0.9515248825582433
complex_cyst_1052.jpg,complex_cyst_1052_processed.jpg,36.90942891438802,32.45943035294272,0.9594315157610981
complex_cyst_1053.jpg,complex_cyst_1053_processed.jpg,34.16136678059896,32.79545122580527,0.9559519949616089
complex_cyst_1054.jpg,complex_cyst_1054_processed.jpg,37.50968933105469,32.38936893687792,0.9404631468674555
complex_cyst_1055.jpg,complex_cyst_1055_processed.jpg,38.87041219075521,32.23461214854052,0.913842844078229
complex_cyst_1056.jpg,complex_cyst_1056_processed.jpg,37.17156982421875,32.42869458324796,0.9360451713982741
complex_cyst_1057.jpg,complex_cyst_1057_processed.jpg,39.96692403157552,32.11379635863206,0.9444035373913126
complex_cyst_1058.jpg,complex_cyst_1058_processed.jpg,35.11065165201823,32.67641470842909,0.939252563797044
complex_cyst_1059.jpg,complex_cyst_1059_processed.jpg,28.35870361328125,33.60393987194221,0.9666172532541819
complex_cyst_1060.jpg,complex_cyst_1060_processed.jpg,56.15510559082031,30.63691112663704,0.9376114856665979
complex_cyst_1061.jpg,complex_cyst_1061_processed.jpg,55.76746622721354,30.666994479262396,0.9271126836152505
complex_cyst_1062.jpg,complex_cyst_1062_processed.jpg,52.520039876302086,30.92755313708439,0.942154970386257
complex_cyst_1063.jpg,complex_cyst_1063_processed.jpg,43.77184041341146,31.718855536976648,0.9616745499046878
complex_cyst_1064.jpg,complex_cyst_1064_processed.jpg,23.847925821940105,34.356297486975876,0.9698174992378291
complex_cyst_1065.jpg,complex_cyst_1065_processed.jpg,47.68596903483073,31.346897484344453,0.9400418136279182
complex_cyst_1066.jpg,complex_cyst_1066_processed.jpg,54.463216145833336,30.769770772766115,0.9311153890937122
complex_cyst_1067.jpg,complex_cyst_1067_processed.jpg,49.09535217285156,31.220399811935508,0.9464567076371461
complex_cyst_1068.jpg,complex_cyst_1068_processed.jpg,53.02099100748698,30.886325200611616,0.9539564639157189
complex_cyst_1069.jpg,complex_cyst_1069_processed.jpg,46.26063028971354,31.47868815237464,0.9605345118573099
complex_cyst_1070.jpg,complex_cyst_1070_processed.jpg,54.73973592122396,30.74777662938706,0.9312298810863755
complex_cyst_1071.jpg,complex_cyst_1071_processed.jpg,67.90752665201823,29.8116244811493,0.9272158962511222
complex_cyst_1072.jpg,complex_cyst_1072_processed.jpg,31.254430135091145,33.18168776088265,0.9162758004131547
complex_cyst_1073.jpg,complex_cyst_1073_processed.jpg,23.05755615234375,34.502670859142356,0.9571195169060074
complex_cyst_1074.jpg,complex_cyst_1074_processed.jpg,39.54572550455729,32.15980813365659,0.9509114578545438
complex_cyst_1075.jpg,complex_cyst_1075_processed.jpg,32.5852305094401,33.00059563306009,0.9587276895858722
complex_cyst_1076.jpg,complex_cyst_1076_processed.jpg,30.4771728515625,33.29105682711894,0.9631563766726918
complex_cyst_1077.jpg,complex_cyst_1077_processed.jpg,65.51722208658855,29.96724885699823,0.9471945752996858
complex_cyst_1078.jpg,complex_cyst_1078_processed.jpg,67.32853190104167,29.848812160899655,0.9522711413039356
complex_cyst_1079.jpg,complex_cyst_1079_processed.jpg,61.3273671468099,30.254260405332012,0.9280527216096272
complex_cyst_1080.jpg,complex_cyst_1080_processed.jpg,30.419026692708332,33.29935046902029,0.9624584507293007
complex_cyst_1081.jpg,complex_cyst_1081_processed.jpg,27.20056660970052,33.785024100357944,0.963232673049942
complex_cyst_1082.jpg,complex_cyst_1082_processed.jpg,27.832082112630207,33.68534663833121,0.9656886091725455
complex_cyst_1083.jpg,complex_cyst_1083_processed.jpg,26.517262776692707,33.895516685232,0.9652246397929867
complex_cyst_1084.jpg,complex_cyst_1084_processed.jpg,33.518086751302086,32.87801140201625,0.9509240156020936
complex_cyst_1085.jpg,complex_cyst_1085_processed.jpg,37.34019978841146,32.409037235598184,0.9379655760920643
complex_cyst_1086.jpg,complex_cyst_1086_processed.jpg,36.25501505533854,32.53712271058445,0.943161614339426
complex_cyst_1087.jpg,complex_cyst_1087_processed.jpg,37.79731241861979,32.35619440481984,0.9433641629089043
complex_cyst_1088.jpg,complex_cyst_1088_processed.jpg,39.57146708170573,32.15698209169527,0.9549769080935357
complex_cyst_1089.jpg,complex_cyst_1089_processed.jpg,38.99847920735677,32.220326893473306,0.9617157717348368
complex_cyst_1090.jpg,complex_cyst_1090_processed.jpg,45.85382080078125,31.517048314712383,0.942055183978975
complex_cyst_1091.jpg,complex_cyst_1091_processed.jpg,17.889938354492188,35.60471516798581,0.9760532248180743
complex_cyst_1092.jpg,complex_cyst_1092_processed.jpg,20.882105509440105,34.93306075109019,0.9768270864411561
complex_cyst_1093.jpg,complex_cyst_1093_processed.jpg,19.557957967122395,35.2175685243608,0.9738844629581461
complex_cyst_1094.jpg,complex_cyst_1094_processed.jpg,54.44678243001302,30.771081409483667,0.9629776469682843
complex_cyst_1095.jpg,complex_cyst_1095_processed.jpg,44.72917683919271,31.624894550378833,0.9512755097775334
complex_cyst_1096.jpg,complex_cyst_1096_processed.jpg,37.98704528808594,32.33444846333568,0.9451887746458337
complex_cyst_1097.jpg,complex_cyst_1097_processed.jpg,38.69488016764323,32.254268548162905,0.929002465613337
complex_cyst_1098.jpg,complex_cyst_1098_processed.jpg,21.14361572265625,34.87901103813046,0.9301152602772359
complex_cyst_1099.jpg,complex_cyst_1099_processed.jpg,17.361887613932293,35.73483420226217,0.9348266677784564
complex_cyst_1100.jpg,complex_cyst_1100_processed.jpg,45.61293029785156,31.539923874801104,0.9535088298326041
complex_cyst_1101.jpg,complex_cyst_1101_processed.jpg,55.87410990397135,30.65869743150694,0.9615214174961265
complex_cyst_1102.jpg,complex_cyst_1102_processed.jpg,29.053248087565105,33.49885668284387,0.9677754210624414
complex_cyst_1103.jpg,complex_cyst_1103_processed.jpg,42.507283528645836,31.846170090462845,0.9340600975690254
complex_cyst_1104.jpg,complex_cyst_1104_processed.jpg,29.434407552083332,33.44225061995429,0.957206185392054
complex_cyst_1105.jpg,complex_cyst_1105_processed.jpg,52.857157389322914,30.899765574132445,0.9407636841325879
complex_cyst_1106.jpg,complex_cyst_1106_processed.jpg,49.554850260416664,31.1799419269756,0.944742822777218
complex_cyst_1107.jpg,complex_cyst_1107_processed.jpg,38.20893859863281,32.30915387224497,0.9453762619466625
complex_cyst_1108.jpg,complex_cyst_1108_processed.jpg,41.988871256510414,31.89946160763379,0.9429557397410977
complex_cyst_1109.jpg,complex_cyst_1109_processed.jpg,40.804779052734375,32.023693302612564,0.9411150130301292
complex_cyst_1110.jpg,complex_cyst_1110_processed.jpg,25.322647094726562,34.09571258316304,0.9589868529108413
complex_cyst_1111.jpg,complex_cyst_1111_processed.jpg,32.1302235921224,33.0616661307901,0.9686500869181458
complex_cyst_1112.jpg,complex_cyst_1112_processed.jpg,34.2860107421875,32.779634039956576,0.9751243085331422
complex_cyst_1113.jpg,complex_cyst_1113_processed.jpg,37.3675791422526,32.405853978648544,0.9717939272476747
complex_cyst_1114.jpg,complex_cyst_1114_processed.jpg,34.57829793294271,32.74276748926059,0.9670445987422055
complex_cyst_1115.jpg,complex_cyst_1115_processed.jpg,42.55182902018229,31.841621286141507,0.9692385507641234
complex_cyst_1116.jpg,complex_cyst_1116_processed.jpg,32.342132568359375,33.03311707940214,0.9628166847939074
complex_cyst_1117.jpg,complex_cyst_1117_processed.jpg,37.58360799153646,32.38081891234306,0.9628918855269201
complex_cyst_1118.jpg,complex_cyst_1118_processed.jpg,29.739064534505207,33.39753057539139,0.967433027647107
complex_cyst_1119.jpg,complex_cyst_1119_processed.jpg,38.94613138834635,32.22616036218404,0.9773271928243856
complex_cyst_1120.jpg,complex_cyst_1120_processed.jpg,35.665506998697914,32.60831958806685,0.9776561309786062
complex_cyst_1121.jpg,complex_cyst_1121_processed.jpg,42.804890950520836,31.815869658859135,0.966451741277936
complex_cyst_1122.jpg,complex_cyst_1122_processed.jpg,52.40599568684896,30.93699384098795,0.9405803007503953
complex_cyst_1123.jpg,complex_cyst_1123_processed.jpg,41.63272603352865,31.936455122545343,0.9591701927401579
complex_cyst_1124.jpg,complex_cyst_1124_processed.jpg,41.687601725260414,31.930734498491965,0.9640104757506317
complex_cyst_1125.jpg,complex_cyst_1125_processed.jpg,45.67337544759115,31.534172519521277,0.9503009073793063
complex_cyst_1126.jpg,complex_cyst_1126_processed.jpg,72.69930521647136,29.515501005191126,0.9148013609169938
complex_cyst_1127.jpg,complex_cyst_1127_processed.jpg,75.01319885253906,29.379426750162693,0.9210761650977849
complex_cyst_1128.jpg,complex_cyst_1128_processed.jpg,56.33879597981771,30.622727994554417,0.9369200409292814
complex_cyst_1129.jpg,complex_cyst_1129_processed.jpg,41.88566589355469,31.91014936670308,0.9541936029713055
complex_cyst_1130.jpg,complex_cyst_1130_processed.jpg,35.35649617513021,32.646111409296964,0.9435314768069185
complex_cyst_1131.jpg,complex_cyst_1131_processed.jpg,31.99035135904948,33.08061350778853,0.9418526506912518
complex_cyst_1132.jpg,complex_cyst_1132_processed.jpg,36.40778096516927,32.51886151144362,0.9467470445962208
complex_cyst_1133.jpg,complex_cyst_1133_processed.jpg,44.3011474609375,31.666653856719403,0.9362083760891059
complex_cyst_1134.jpg,complex_cyst_1134_processed.jpg,25.872965494791668,34.00234151547831,0.9565627086651443
complex_cyst_1135.jpg,complex_cyst_1135_processed.jpg,22.273880004882812,34.652844851928,0.9659333544758999
complex_cyst_1136.jpg,complex_cyst_1136_processed.jpg,37.3656972249349,32.4060727048563,0.9503738314403113
complex_cyst_1137.jpg,complex_cyst_1137_processed.jpg,42.17524210611979,31.880227765409487,0.9362336560120473
complex_cyst_1138.jpg,complex_cyst_1138_processed.jpg,47.652119954427086,31.349981345078465,0.9357913236927525
complex_cyst_1139.jpg,complex_cyst_1139_processed.jpg,33.823099772135414,32.83866954169058,0.9517554339778567
complex_cyst_1140.jpg,complex_cyst_1140_processed.jpg,32.82974751790365,32.96812818132566,0.9583963484024097
complex_cyst_1141.jpg,complex_cyst_1141_processed.jpg,47.685516357421875,31.346938711614833,0.9612299987160696
complex_cyst_1142.jpg,complex_cyst_1142_processed.jpg,23.59063212076823,34.40340782725703,0.9641922517934126
complex_cyst_1143.jpg,complex_cyst_1143_processed.jpg,23.007522583007812,34.51210503887847,0.9651804245383144
complex_cyst_1144.jpg,complex_cyst_1144_processed.jpg,37.09508260091146,32.43764018391217,0.9609287086794835
complex_cyst_1145.jpg,complex_cyst_1145_processed.jpg,52.3350575764974,30.942876545740855,0.9591259909788973
complex_cyst_1146.jpg,complex_cyst_1146_processed.jpg,20.84453837076823,34.940880793114715,0.9421540916185034
complex_cyst_1147.jpg,complex_cyst_1147_processed.jpg,16.408528645833332,35.98010721292227,0.9717123091264068
complex_cyst_1148.jpg,complex_cyst_1148_processed.jpg,23.524317423502605,34.415633299803886,0.9542254717901542
complex_cyst_1149.jpg,complex_cyst_1149_processed.jpg,48.47693379720052,31.275452182960827,0.9168746673595317
complex_cyst_1150.jpg,complex_cyst_1150_processed.jpg,56.79632059733073,30.587601588898877,0.9425181144843916
